"X.1" "X" "zona" "cÛdigo.x" "Freq.x" "personas" "comuna" "promedio_i" "aÒo" "ingresos_expandidos" "Freq.y" "p" "cÛdigo.y" "multipob" "est_ing" "ing_medio_zona" "identificador" "urb_rur" "multipob_2" "est_ing_2" "ing_medio_zona_2"
"133" 133 133 3101192014 3101 11 153937 "Copiap√≥" "251395.952380952" 2017 "38699138721.6667" 97 0.000630127909469458 3101 "24385407.3809524" 82846400.9208976 "854086.607431934" "region_03" 2 24385407 82846401 854087
"134" 134 134 3101222015 3101 2 153937 "Copiap√≥" "251395.952380952" 2017 "38699138721.6667" 97 0.000630127909469458 3101 "24385407.3809524" 18036637.9612277 "185944.72124977" "region_03" 2 24385407 18036638 185945
"135" 135 135 3102012001 3102 32 -999 "-999" "-999" -999 "-999" 590 0.0334050503906692 3102 "-999" 215287654.0537 "-999" "region_03" 2 -999 215287654 -999
"136" 136 136 3102012004 3102 5 -999 "-999" "-999" -999 "-999" 117 0.00662439134865814 3102 "-999" 40929800.6232995 "-999" "region_03" 2 -999 40929801 -999
"137" 137 137 3102022010 3102 26 -999 "-999" "-999" -999 "-999" 542 0.0306873513758351 3102 "-999" 178802151.038639 "-999" "region_03" 2 -999 178802151 -999
"138" 138 138 3102022901 3102 2 -999 "-999" "-999" -999 "-999" 53 0.00300079266221266 3102 "-999" 18036637.9612277 "-999" "region_03" 2 -999 18036638 -999
"139" 139 139 3102032003 3102 3 -999 "-999" "-999" -999 "-999" 297 0.016815762654286 3102 "-999" 25920106.699446 "-999" "region_03" 2 -999 25920107 -999
"140" 140 140 3102032007 3102 7 -999 "-999" "-999" -999 "-999" 181 0.0102479900351036 3102 "-999" 55299886.7211533 "-999" "region_03" 2 -999 55299887 -999
"141" 141 141 3102042003 3102 5 -999 "-999" "-999" -999 "-999" 73 0.00413316725172687 3102 "-999" 40929800.6232995 "-999" "region_03" 2 -999 40929801 -999
"142" 142 142 3103012003 3103 2 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 74 0.00527855053855482 3103 "21298639.0153846" 18036637.9612277 "243738.350827402" "region_03" 2 21298639 18036638 243738
"143" 143 143 3103012022 3103 6 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 553 0.0394464655110921 3103 "159164153.723077" 48178432.8670672 "87121.9400851125" "region_03" 2 159164154 48178433 87122
"144" 144 144 3103012029 3103 2 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 86 0.00613453170696911 3103 "24752472.3692308" 18036637.9612277 "209728.348386369" "region_03" 2 24752472 18036638 209728
"145" 145 145 3103032006 3103 34 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 476 0.0339539196804337 3103 "137002056.369231" 227282245.523542 "477483.709083072" "region_03" 2 137002056 227282246 477484
"146" 146 146 3103032014 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 41 0.00292460232541551 3103 "11800597.2923077" 9703752.33549513 "236676.886231589" "region_03" 2 11800597 9703752 236677
"147" 147 147 3103032019 3103 16 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 224 0.0159783151437335 3103 "64471555.9384615" 115825248.603297 "517077.002693289" "region_03" 2 64471556 115825249 517077
"148" 148 148 3103032026 3103 6 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 181 0.0129110492902489 3103 "52095319.7538462" 48178432.8670672 "266179.187110868" "region_03" 2 52095320 48178433 266179
"149" 149 149 3103042001 3103 6 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 401 0.0286040373778444 3103 "115415597.907692" 48178432.8670672 "120145.717872986" "region_03" 2 115415598 48178433 120146
"150" 150 150 3103042010 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 41 0.00292460232541551 3103 "11800597.2923077" 9703752.33549513 "236676.886231589" "region_03" 2 11800597 9703752 236677
"151" 151 151 3103042031 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 19 0.00135530351665597 3103 "5468569.47692308" 9703752.33549513 "510723.807131323" "region_03" 2 5468569 9703752 510724
"152" 152 152 3103052020 3103 13 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 952 0.0679078393608674 3103 "274004112.738461" 96195964.8168625 "101046.181530318" "region_03" 2 274004113 96195965 101046
"153" 153 153 3103052901 3103 2 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 53 0.0037805834938298 3103 "15254430.6461538" 18036637.9612277 "340313.92379675" "region_03" 2 15254431 18036638 340314
"154" 154 154 3103062011 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 119 0.00848847992010842 3103 "34250514.0923077" 9703752.33549513 "81544.1372730683" "region_03" 2 34250514 9703752 81544
"155" 155 155 3103062030 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 16 0.00114130822455239 3103 "4605111.13846154" 9703752.33549513 "606484.520968446" "region_03" 2 4605111 9703752 606485
"156" 156 156 3103062901 3103 3 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 122 0.008702475212212 3103 "35113972.4307692" 25920106.699446 "212459.890979065" "region_03" 2 35113972 25920107 212460
"157" 157 157 3103072012 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 27 0.00192595762893216 3103 "7771125.04615385" 9703752.33549513 "359398.234647968" "region_03" 2 7771125 9703752 359398
"158" 158 158 3103072023 3103 1 14019 "Tierra Amarilla" "287819.446153846" 2017 "4034940815.63077" 74 0.00527855053855482 3103 "21298639.0153846" 9703752.33549513 "131131.788317502" "region_03" 2 21298639 9703752 131132
"159" 159 159 3201012003 3201 1 -999 "-999" "-999" -999 "-999" 27 0.00220967345936656 3201 "-999" 9703752.33549513 "-999" "region_03" 2 -999 9703752 -999
"160" 160 160 3201022006 3201 16 -999 "-999" "-999" -999 "-999" 699 0.0572059906702676 3201 "-999" 115825248.603297 "-999" "region_03" 2 -999 115825249 -999
"161" 161 161 3201032007 3201 11 -999 "-999" "-999" -999 "-999" 185 0.0151403551845487 3201 "-999" 82846400.9208976 "-999" "region_03" 2 -999 82846401 -999
"162" 162 162 3201032020 3201 1 -999 "-999" "-999" -999 "-999" 70 0.00572878304280219 3201 "-999" 9703752.33549513 "-999" "region_03" 2 -999 9703752 -999
"163" 163 163 3201032901 3201 2 -999 "-999" "-999" -999 "-999" 64 0.00523774449627629 3201 "-999" 18036637.9612277 "-999" "region_03" 2 -999 18036638 -999
"164" 164 164 3202022901 3202 6 13925 "Diego de Almagro" "326439" 2017 "4545663075" 294 0.021113105924596 3202 "95973066" 48178432.8670672 "163872.220636283" "region_03" 2 95973066 48178433 163872
"165" 165 165 3202042008 3202 3 13925 "Diego de Almagro" "326439" 2017 "4545663075" 319 0.0229084380610413 3202 "104134041" 25920106.699446 "81254.2529763196" "region_03" 2 104134041 25920107 81254
"166" 166 166 3301032005 3301 3 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 49 0.000943814164917079 3301 "10664585.4" 25920106.699446 "528981.769376448" "region_03" 2 10664585 25920107 528982
"167" 167 167 3301032017 3301 5 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 386 0.00743494423791822 3301 "84010815.6" 40929800.6232995 "106035.752910102" "region_03" 2 84010816 40929801 106036
"168" 168 168 3301042005 3301 4 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 184 0.00354411849683148 3301 "40046606.4" 33525207.3318502 "182202.213760056" "region_03" 2 40046606 33525207 182202
"169" 169 169 3301042060 3301 4 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 172 0.00331298033399464 3301 "37434871.2" 33525207.3318502 "194913.996115408" "region_03" 2 37434871 33525207 194914
"170" 170 170 3301042901 3301 2 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 23 0.000443014812103935 3301 "5005825.8" 18036637.9612277 "784201.650488163" "region_03" 2 5005826 18036638 784202
"171" 171 171 3301052002 3301 12 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 574 0.0110561087890286 3301 "124928000.4" 89550611.0542409 "156011.517516099" "region_03" 2 124928000 89550611 156012
"172" 172 172 3301052006 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 55 0.0010593832463355 3301 "11970453" 9703752.33549513 "176431.860645366" "region_03" 2 11970453 9703752 176432
"173" 173 173 3301052010 3301 8 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 343 0.00660669915441955 3301 "74652097.8" 62314247.7583469 "181674.191715297" "region_03" 2 74652098 62314248 181674
"174" 174 174 3301052014 3301 5 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 37 0.000712676002080244 3301 "8052850.2" 40929800.6232995 "1106210.82765674" "region_03" 2 8052850 40929801 1106211
"175" 175 175 3301052028 3301 15 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 523 0.0100737715969721 3301 "113828125.8" 109329335.978857 "209042.707416553" "region_03" 2 113828126 109329336 209043
"176" 176 176 3301052036 3301 15 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 537 0.0103434327869484 3301 "116875150.2" 109329335.978857 "203592.804429902" "region_03" 2 116875150 109329336 203593
"177" 177 177 3301052038 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 87 0.00167575168056706 3301 "18935080.2" 9703752.33549513 "111537.383166611" "region_03" 2 18935080 9703752 111537
"178" 178 178 3301052063 3301 3 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 90 0.00173353622127627 3301 "19588014" 25920106.699446 "288001.1855494" "region_03" 2 19588014 25920107 288001
"179" 179 179 3301082012 3301 12 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 796 0.0153321648015101 3301 "173245101.6" 89550611.0542409 "112500.767656082" "region_03" 2 173245102 89550611 112501
"180" 180 180 3301082901 3301 5 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 177 0.00340928790184333 3301 "38523094.2" 40929800.6232995 "231241.81143107" "region_03" 2 38523094 40929801 231242
"181" 181 181 3301092043 3301 4 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 60 0.00115569081418418 3301 "13058676" 33525207.3318502 "558753.455530837" "region_03" 2 13058676 33525207 558753
"182" 182 182 3301102901 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 42 0.000808983569928925 3301 "9141073.2" 9703752.33549513 "231041.722273694" "region_03" 2 9141073 9703752 231042
"183" 183 183 3301112021 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 27 0.00052006086638288 3301 "5876404.2" 9703752.33549513 "359398.234647968" "region_03" 2 5876404 9703752 359398
"184" 184 184 3301122004 3301 3 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 44 0.000847506597068398 3301 "9576362.4" 25920106.699446 "589093.334078317" "region_03" 2 9576362 25920107 589093
"185" 185 185 3301122009 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 198 0.00381377968680779 3301 "43093630.8" 9703752.33549513 "49008.8501792683" "region_03" 2 43093631 9703752 49009
"186" 186 186 3301122025 3301 10 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 264 0.00508503958241039 3301 "57458174.4" 76077374.0037972 "288171.871226504" "region_03" 2 57458174 76077374 288172
"187" 187 187 3301122030 3301 3 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 159 0.00306258065758807 3301 "34605491.4" 25920106.699446 "163019.538990226" "region_03" 2 34605491 25920107 163020
"188" 188 188 3301122033 3301 5 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 108 0.00208024346553152 3301 "23505616.8" 40929800.6232995 "378979.635400921" "region_03" 2 23505617 40929801 378980
"189" 189 189 3301122901 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 46 0.00088602962420787 3301 "10011651.6" 9703752.33549513 "210951.137728155" "region_03" 2 10011652 9703752 210951
"190" 190 190 3301132026 3301 2 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 146 0.0028121809811815 3301 "31776111.6" 18036637.9612277 "123538.616172793" "region_03" 2 31776112 18036638 123539
"191" 191 191 3301132901 3301 1 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 33 0.000635629947801298 3301 "7182271.8" 9703752.33549513 "294053.10107561" "region_03" 2 7182272 9703752 294053
"192" 192 192 3301152010 3301 2 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 218 0.00419900995820252 3301 "47446522.8" 18036637.9612277 "82736.8713817786" "region_03" 2 47446523 18036638 82737
"193" 193 193 3301152901 3301 4 51917 "Vallenar" "217644.6" 2017 "11299454698.2" 124 0.0023884276826473 3301 "26987930.4" 33525207.3318502 "270364.575256857" "region_03" 2 26987930 33525207 270365
"194" 194 194 3302012002 3302 14 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 645 0.121721079448953 3302 "126490899.74026" 102787458.047326 "159360.400073373" "region_03" 2 126490900 102787458 159360
"195" 195 195 3302012005 3302 2 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 48 0.00905831288922438 3302 "9413276.25974026" 18036637.9612277 "375763.290858911" "region_03" 2 9413276 18036638 375763
"196" 196 196 3302012029 3302 3 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 117 0.0220796376674844 3302 "22944860.8831169" 25920106.699446 "221539.373499538" "region_03" 2 22944861 25920107 221539
"197" 197 197 3302022005 3302 7 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 540 0.101906020003774 3302 "105899357.922078" 55299886.7211533 "102407.197631765" "region_03" 2 105899358 55299887 102407
"198" 198 198 3302032005 3302 10 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 821 0.154934893376109 3302 "161006246.025974" 76077374.0037972 "92664.2801507883" "region_03" 2 161006246 76077374 92664
"199" 199 199 3302032018 3302 6 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 512 0.0966220041517267 3302 "100408280.103896" 48178432.8670672 "94098.5016934906" "region_03" 2 100408280 48178433 94099
"200" 200 200 3302042005 3302 8 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 560 0.105680317040951 3302 "109821556.363636" 62314247.7583469 "111275.442425619" "region_03" 2 109821556 62314248 111275
"201" 201 201 3302052005 3302 3 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 419 0.0790715229288545 3302 "82170057.3506494" 25920106.699446 "61861.8298316133" "region_03" 2 82170057 25920107 61862
"202" 202 202 3302062022 3302 1 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 21 0.00396301188903567 3302 "4118308.36363636" 9703752.33549513 "462083.444547387" "region_03" 2 4118308 9703752 462083
"203" 203 203 3302062901 3302 1 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 13 0.00245329307416494 3302 "2549428.98701299" 9703752.33549513 "746442.487345779" "region_03" 2 2549429 9703752 746442
"204" 204 204 3302072031 3302 2 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 96 0.0181166257784488 3302 "18826552.5194805" 18036637.9612277 "187881.645429456" "region_03" 2 18826553 18036638 187882
"205" 205 205 3302072034 3302 3 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 229 0.0432157010756747 3302 "44909172.1558442" 25920106.699446 "113188.238862209" "region_03" 2 44909172 25920107 113188
"206" 206 206 3302082006 3302 1 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 19 0.00358558218531798 3302 "3726088.51948052" 9703752.33549513 "510723.807131323" "region_03" 2 3726089 9703752 510724
"207" 207 207 3302082025 3302 1 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 24 0.00452915644461219 3302 "4706638.12987013" 9703752.33549513 "404323.013978964" "region_03" 2 4706638 9703752 404323
"208" 208 208 3302092013 3302 2 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 58 0.0109454614078128 3302 "11374375.4805195" 18036637.9612277 "310976.516572892" "region_03" 2 11374375 18036638 310977
"209" 209 209 3302092033 3302 2 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 149 0.0281185129269674 3302 "29220378.3896104" 18036637.9612277 "121051.26148475" "region_03" 2 29220378 18036638 121051
"210" 210 210 3302092901 3302 1 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 10 0.00188714851858841 3302 "1961099.22077922" 9703752.33549513 "970375.233549513" "region_03" 2 1961099 9703752 970375
"211" 211 211 3302102027 3302 21 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 299 0.0564257407057935 3302 "58636866.7012987" 147713885.796162 "494026.373900208" "region_03" 2 58636867 147713886 494026
"212" 212 212 3302102030 3302 2 5299 "Alto del Carmen" "196109.922077922" 2017 "1039186477.09091" 115 0.0217022079637667 3302 "22552641.038961" 18036637.9612277 "156840.330097633" "region_03" 2 22552641 18036638 156840
"213" 213 213 3303022005 3303 2 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 208 0.0295412583439852 3303 "42112468.5714286" 18036637.9612277 "86714.6055828257" "region_03" 2 42112469 18036638 86715
"214" 214 214 3303022007 3303 2 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 79 0.0112199971594944 3303 "15994639.5054945" 18036637.9612277 "228311.872926933" "region_03" 2 15994640 18036638 228312
"215" 215 215 3303022008 3303 6 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 693 0.0984235193864508 3303 "140307407.307692" 48178432.8670672 "69521.5481487261" "region_03" 2 140307407 48178433 69522
"216" 216 216 3303022009 3303 7 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 418 0.0593665672489703 3303 "84629864.7252747" 55299886.7211533 "132296.379715678" "region_03" 2 84629865 55299887 132296
"217" 217 217 3303022012 3303 5 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 206 0.0292572077829854 3303 "41707540.989011" 40929800.6232995 "198688.352540289" "region_03" 2 41707541 40929801 198688
"218" 218 218 3303032006 3303 3 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 109 0.0154807555744923 3303 "22068553.2417582" 25920106.699446 "237799.144031614" "region_03" 2 22068553 25920107 237799
"219" 219 219 3303042003 3303 2 7041 "Freirina" "202463.791208791" 2017 "1425547553.9011" 319 0.0453060644794773 3303 "64585949.3956044" 18036637.9612277 "56541.1848314349" "region_03" 2 64585949 18036638 56541
"220" 220 220 3304012009 3304 8 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 201 0.0198049068873781 3304 "41373768.4576271" 62314247.7583469 "310021.133126104" "region_03" 2 41373768 62314248 310021
"221" 221 221 3304012011 3304 4 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 171 0.0168489506355306 3304 "35198579.1355932" 33525207.3318502 "196053.844045908" "region_03" 2 35198579 33525207 196054
"222" 222 222 3304012017 3304 3 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 48 0.00472953000295596 3304 "9880302.91525424" 25920106.699446 "540002.222905124" "region_03" 2 9880303 25920107 540002
"223" 223 223 3304012901 3304 4 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 131 0.0129076756330673 3304 "26964993.3728814" 33525207.3318502 "255917.613220231" "region_03" 2 26964993 33525207 255918
"224" 224 224 3304022002 3304 1 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 53 0.00522218937826387 3304 "10909501.1355932" 9703752.33549513 "183089.666707455" "region_03" 2 10909501 9703752 183090
"225" 225 225 3304022005 3304 2 10149 "Huasco" "205839.644067797" 2017 "2089066547.64407" 217 0.0213814168883634 3304 "44667202.7627119" 18036637.9612277 "83118.1472867638" "region_03" 2 44667203 18036638 83118
